0.19,0.79,0.1919148936170213,1.0189,0.008085106382978723,-0.13829787234042556
0.19,0.79,0.1919148936170213,1.0189,0.008936170212765958,-0.13829787234042556
0.19,0.79,0.19808510638297872,1.0189,-0.02,-0.18085106382978722
0.19,0.79,0.19808510638297872,1.0189,-0.019148936170212766,-0.18085106382978722
0.19,0.79,0.19808510638297872,1.0189,-0.008936170212765958,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.008085106382978723,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.0072340425531914904,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.006382978723404256,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.005531914893617021,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.0046808510638297884,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.003829787234042554,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.0029787234042553193,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.0021276595744680847,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.0012765957446808501,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,-0.000425531914893619,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.00042553191489361555,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.0012765957446808501,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.0021276595744680847,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.0029787234042553193,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.003829787234042554,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.004680851063829785,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.0055319148936170195,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.006382978723404254,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.007234042553191489,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.008085106382978723,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.008936170212765958,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.009787234042553192,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.010638297872340424,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.011489361702127662,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.012340425531914893,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.013191489361702124,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.014042553191489362,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.014893617021276593,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.01574468085106383,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.016595744680851062,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.0174468085106383,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.01829787234042553,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.019148936170212762,-0.1595744680851064
0.19,0.79,0.19808510638297872,1.0189,0.02,-0.1595744680851064
0.19,0.79,0.2042553191489362,1.0189,-0.0012765957446808501,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,-0.000425531914893619,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.00042553191489361555,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.0012765957446808501,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.0021276595744680847,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.0029787234042553193,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.003829787234042554,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.004680851063829785,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.0055319148936170195,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.006382978723404254,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.007234042553191489,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.008085106382978723,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.008936170212765958,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.009787234042553192,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.010638297872340424,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.011489361702127662,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.012340425531914893,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.013191489361702124,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.014042553191489362,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.014893617021276593,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.01574468085106383,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.016595744680851062,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.0174468085106383,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.01829787234042553,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.019148936170212762,-0.2021276595744681
0.19,0.79,0.2042553191489362,1.0189,0.02,-0.2021276595744681
0.19,0.79,0.22276595744680855,1.0189,-0.01829787234042553,-0.07446808510638298
0.19,0.79,0.22276595744680855,1.0189,-0.017446808510638297,-0.07446808510638298
0.19,0.79,0.24127659574468086,1.0189,0.01574468085106383,-0.09574468085106386
0.19,0.79,0.24127659574468086,1.0189,0.016595744680851062,-0.09574468085106386
0.19,0.79,0.24127659574468086,1.0189,0.0174468085106383,-0.09574468085106386
0.19,0.79,0.24127659574468086,1.0189,0.01829787234042553,-0.09574468085106386
0.19,0.79,0.24127659574468086,1.0189,0.019148936170212762,-0.09574468085106386
0.19,0.79,0.24127659574468086,1.0189,0.02,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.02,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.019148936170212766,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.01829787234042553,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.017446808510638297,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.016595744680851066,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.01574468085106383,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.014893617021276596,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.014042553191489362,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.013191489361702127,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.012340425531914894,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.01148936170212766,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.010638297872340425,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.009787234042553192,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.008936170212765958,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.008085106382978723,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.0072340425531914904,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.006382978723404256,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.005531914893617021,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.0046808510638297884,-0.09574468085106386
0.19,0.79,0.24744680851063833,1.0189,-0.003829787234042554,-0.09574468085106386
